user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
76561198071905809,http://steamcommunity.com/profiles/76561198071905809,,"Posted February 17, 2015.",,440,3 of 3 people (100%) found this review helpful,True,2
Pussyfoot,http://steamcommunity.com/id/Pussyfoot,,Posted August 23.,Last edited August 23.,252490,No ratings yet,True,2
mynameslimshady,http://steamcommunity.com/id/mynameslimshady,,Posted May 2.,,203140,0 of 2 people (0%) found this review helpful,True,1
iisputin,http://steamcommunity.com/id/iisputin,1 person found this review funny,"Posted March 11, 2015.",,227940,2 of 5 people (40%) found this review helpful,True,2
harharinfigar,http://steamcommunity.com/id/harharinfigar,5 people found this review funny,"Posted March 6, 2015.",,214190,45 of 58 people (78%) found this review helpful,True,1
76561198036223338,http://steamcommunity.com/profiles/76561198036223338,,"Posted June 19, 2014.",,205950,3 of 13 people (23%) found this review helpful,False,0
76561198044037106,http://steamcommunity.com/profiles/76561198044037106,,Posted February 5.,,368230,No ratings yet,True,1
MarsupialesLocos,http://steamcommunity.com/id/MarsupialesLocos,,"Posted December 25, 2013.",,70000,1 of 1 people (100%) found this review helpful,True,2
76561198062646700,http://steamcommunity.com/profiles/76561198062646700,,"Posted December 19, 2013.",,72850,1 of 1 people (100%) found this review helpful,True,2
pyrodeus,http://steamcommunity.com/id/pyrodeus,1 person found this review funny,"Posted April 12, 2014.",,49520,2 of 3 people (67%) found this review helpful,True,1
76561198111678752,http://steamcommunity.com/profiles/76561198111678752,,"Posted September 29, 2014.",,440,1 of 1 people (100%) found this review helpful,True,2
76561198082533596,http://steamcommunity.com/profiles/76561198082533596,,"Posted July 31, 2013.",,107410,No ratings yet,True,2
76561198047563009,http://steamcommunity.com/profiles/76561198047563009,,Posted February 27.,,232090,1 of 3 people (33%) found this review helpful,True,2
henryle,http://steamcommunity.com/id/henryle,,"Posted January 21, 2014.",,227080,3 of 20 people (15%) found this review helpful,False,2
arco2001,http://steamcommunity.com/id/arco2001,,"Posted August 3, 2014.",,304930,No ratings yet,False,0
Qinsmoon8080,http://steamcommunity.com/id/Qinsmoon8080,,"Posted August 20, 2014.",,313340,3 of 3 people (100%) found this review helpful,True,1
Qi_Bishop,http://steamcommunity.com/id/Qi_Bishop,4 people found this review funny,"Posted March 1, 2015.",,342480,17 of 31 people (55%) found this review helpful,True,1
qqmp,http://steamcommunity.com/id/qqmp,,Posted September 18.,,207350,No ratings yet,True,2
YouCannotDefeatTheQuack,http://steamcommunity.com/id/YouCannotDefeatTheQuack,3 people found this review funny,Posted March 4.,,730,3 of 3 people (100%) found this review helpful,True,0
QuantaTigra,http://steamcommunity.com/id/QuantaTigra,,Posted September 3.,,304930,No ratings yet,True,2
Wezzelbuby,http://steamcommunity.com/id/Wezzelbuby,,Posted September 16.,,205100,1 of 1 people (100%) found this review helpful,True,2
cat1,http://steamcommunity.com/id/cat1,,"Posted December 19, 2014.",,321830,1 of 1 people (100%) found this review helpful,True,2
QuartzKnight,http://steamcommunity.com/id/QuartzKnight,,"Posted January 14, 2014.",,440,2 of 3 people (67%) found this review helpful,True,2
76561198041963382,http://steamcommunity.com/profiles/76561198041963382,,"Posted June 21, 2015.",,264710,No ratings yet,True,1
Toyopet,http://steamcommunity.com/id/Toyopet,,"Posted April 8, 2014.","Last edited April 16, 2014.",221100,1 of 1 people (100%) found this review helpful,False,1
76561198061763452,http://steamcommunity.com/profiles/76561198061763452,,"Posted July 23, 2015.",,274940,3 of 4 people (75%) found this review helpful,True,1
76561198051319354,http://steamcommunity.com/profiles/76561198051319354,,"Posted July 31, 2015.",,350600,3 of 3 people (100%) found this review helpful,True,2
IIWinterD3ath,http://steamcommunity.com/id/IIWinterD3ath,,"Posted June 28, 2014.","Last edited June 28, 2014.",242700,No ratings yet,True,0
76561198049642277,http://steamcommunity.com/profiles/76561198049642277,,"Posted October 18, 2014.",,35720,1 of 1 people (100%) found this review helpful,True,2
chumdog,http://steamcommunity.com/id/chumdog,1 person found this review funny,"Posted February 24, 2015.",,252490,No ratings yet,True,1
76561198083143415,http://steamcommunity.com/profiles/76561198083143415,,"Posted September 21, 2015.",,304930,No ratings yet,True,1
Taffythedudegonnakickyourbutt,http://steamcommunity.com/id/Taffythedudegonnakickyourbutt,,"Posted October 29, 2013.",,440,No ratings yet,True,2
quigles,http://steamcommunity.com/id/quigles,,Posted February 14.,,383870,1 of 2 people (50%) found this review helpful,True,2
1300655506nigga,http://steamcommunity.com/id/1300655506nigga,,"Posted August 2, 2014.",,440,1 of 1 people (100%) found this review helpful,True,2
76561198045187637,http://steamcommunity.com/profiles/76561198045187637,,"Posted July 14, 2015.",,105600,No ratings yet,True,2
Beatsislife,http://steamcommunity.com/id/Beatsislife,,"Posted June 25, 2015.",,570,No ratings yet,True,2
Quintosprime,http://steamcommunity.com/id/Quintosprime,,"Posted July 19, 2014.",,230410,No ratings yet,True,2
76561198116795860,http://steamcommunity.com/profiles/76561198116795860,,"Posted December 25, 2014.",,265630,No ratings yet,True,1
qwazyoxyphi,http://steamcommunity.com/id/qwazyoxyphi,425 people found this review funny,Posted July 8.,,346110,268 of 412 people (65%) found this review helpful,True,1
Qwazil,http://steamcommunity.com/id/Qwazil,,Posted April 3.,,372000,No ratings yet,True,2
76561198062813897,http://steamcommunity.com/profiles/76561198062813897,,Posted January 10.,,359050,1 of 1 people (100%) found this review helpful,True,1
rattlesn,http://steamcommunity.com/id/rattlesn,,"Posted December 4, 2015.","Last edited December 4, 2015.",377160,No ratings yet,True,1
76561198067960387,http://steamcommunity.com/profiles/76561198067960387,21 people found this review funny,"Posted March 26, 2015.",,236850,41 of 41 people (100%) found this review helpful,True,1
KarismaC,http://steamcommunity.com/id/KarismaC,,"Posted April 9, 2015.",,730,1 of 2 people (50%) found this review helpful,True,2
oailuc,http://steamcommunity.com/id/oailuc,1 person found this review funny,"Posted December 27, 2011.",,440,1 of 2 people (50%) found this review helpful,True,0
p100pCeM,http://steamcommunity.com/id/p100pCeM,,Posted August 13.,,730,No ratings yet,True,2
76561198065019410,http://steamcommunity.com/profiles/76561198065019410,,"Posted February 23, 2015.",,207230,No ratings yet,True,1
76561198065019410,http://steamcommunity.com/profiles/76561198065019410,,"Posted February 23, 2015.",,207230,No ratings yet,True,1
ACE-Name,http://steamcommunity.com/id/ACE-Name,,"Posted December 26, 2013.",,224540,0 of 1 people (0%) found this review helpful,True,1
mysquadisthefinest,http://steamcommunity.com/id/mysquadisthefinest,,"Posted January 11, 2015.",,252490,1 of 1 people (100%) found this review helpful,True,1
76561198102675608,http://steamcommunity.com/profiles/76561198102675608,,Posted April 26.,,35140,No ratings yet,True,2
thelordoftheflies,http://steamcommunity.com/id/thelordoftheflies,,"Posted December 22, 2013.",,400,No ratings yet,True,1
76561198093839799,http://steamcommunity.com/profiles/76561198093839799,2 people found this review funny,Posted May 31.,,70000,4 of 7 people (57%) found this review helpful,True,2
eyyrabb1t,http://steamcommunity.com/id/eyyrabb1t,,Posted January 1.,,730,No ratings yet,True,2
76561198100811093,http://steamcommunity.com/profiles/76561198100811093,1 person found this review funny,"Posted September 28, 2014.","Last edited September 28, 2014.",211820,2 of 5 people (40%) found this review helpful,True,2
manofuncle,http://steamcommunity.com/id/manofuncle,,"Posted December 29, 2015.",,274190,1 of 2 people (50%) found this review helpful,True,1
arcuezon,http://steamcommunity.com/id/arcuezon,,"Posted December 31, 2013.",,400,No ratings yet,True,1
76561198063919816,http://steamcommunity.com/profiles/76561198063919816,,"Posted October 9, 2015.",,391540,No ratings yet,True,1
76561198083488994,http://steamcommunity.com/profiles/76561198083488994,,"Posted August 14, 2015.",,228440,No ratings yet,True,2
pippipcheeriommmbangersandmash,http://steamcommunity.com/id/pippipcheeriommmbangersandmash,1 person found this review funny,"Posted April 9, 2015.","Last edited April 9, 2015.",4500,4 of 5 people (80%) found this review helpful,True,1
Radar_CS,http://steamcommunity.com/id/Radar_CS,,"Posted January 12, 2015.",,440,1 of 2 people (50%) found this review helpful,True,2
76561198057631298,http://steamcommunity.com/profiles/76561198057631298,,"Posted January 4, 2014.",,211820,No ratings yet,True,2
DeathMage11,http://steamcommunity.com/id/DeathMage11,,Posted January 19.,,730,1 of 1 people (100%) found this review helpful,True,2
DatIndianGamer,http://steamcommunity.com/id/DatIndianGamer,,Posted July 4.,,227300,No ratings yet,True,1
radicalrainjunior,http://steamcommunity.com/id/radicalrainjunior,,"Posted November 21, 2015.",,322170,No ratings yet,True,2
76561198079480947,http://steamcommunity.com/profiles/76561198079480947,,"Posted January 7, 2015.",,440,2 of 2 people (100%) found this review helpful,True,1
radvilasv,http://steamcommunity.com/id/radvilasv,,"Posted October 19, 2014.",,730,1 of 2 people (50%) found this review helpful,True,1
76561198054162412,http://steamcommunity.com/profiles/76561198054162412,,"Posted December 6, 2013.",,234310,6 of 9 people (67%) found this review helpful,True,1
rsm_garlskg,http://steamcommunity.com/id/rsm_garlskg,,Posted April 1.,,424280,No ratings yet,True,1
Rafax93,http://steamcommunity.com/id/Rafax93,,"Posted June 15, 2013.","Last edited November 25, 2013.",1840,1 of 2 people (50%) found this review helpful,True,1
76561198078840415,http://steamcommunity.com/profiles/76561198078840415,2 people found this review funny,"Posted July 8, 2015.",,730,2 of 2 people (100%) found this review helpful,True,1
76561198093768306,http://steamcommunity.com/profiles/76561198093768306,,"Posted April 22, 2014.","Last edited April 22, 2014.",263740,1 of 4 people (25%) found this review helpful,True,2
KinGRaFiki,http://steamcommunity.com/id/KinGRaFiki,,Posted May 13.,,379720,2 of 4 people (50%) found this review helpful,True,1
rafimann,http://steamcommunity.com/id/rafimann,,"Posted December 24, 2014.",,730,1 of 1 people (100%) found this review helpful,True,2
76561198087511576,http://steamcommunity.com/profiles/76561198087511576,,Posted April 12.,,435880,7 of 16 people (44%) found this review helpful,False,1
76561198038526499,http://steamcommunity.com/profiles/76561198038526499,,"Posted January 12, 2015.",,217060,3 of 4 people (75%) found this review helpful,False,0
76561198072717444,http://steamcommunity.com/profiles/76561198072717444,,"Posted December 18, 2013.",,1250,1 of 1 people (100%) found this review helpful,True,1
76561198087459627,http://steamcommunity.com/profiles/76561198087459627,,Posted June 28.,,570,No ratings yet,True,0
76561198071167700,http://steamcommunity.com/profiles/76561198071167700,,"Posted February 14, 2014.",,237990,No ratings yet,True,2
kingGaelic,http://steamcommunity.com/id/kingGaelic,,"Posted December 14, 2015.",,419070,1 of 3 people (33%) found this review helpful,True,1
76561198092493461,http://steamcommunity.com/profiles/76561198092493461,,"Posted December 9, 2014.",,230410,No ratings yet,True,1
ThePhoenixInside,http://steamcommunity.com/id/ThePhoenixInside,,Posted February 19.,Last edited March 6.,349040,2 of 4 people (50%) found this review helpful,True,2
RaikoSurik,http://steamcommunity.com/id/RaikoSurik,,Posted April 6.,Last edited July 4.,365590,5 of 7 people (71%) found this review helpful,False,1
Smithies,http://steamcommunity.com/id/Smithies,,"Posted September 30, 2015.",,24010,6 of 9 people (67%) found this review helpful,False,1
Light_Dark,http://steamcommunity.com/id/Light_Dark,,"Posted September 27, 2013.",,1250,1 of 3 people (33%) found this review helpful,True,2
76561198049341924,http://steamcommunity.com/profiles/76561198049341924,,"Posted May 22, 2014.",,440,3 of 4 people (75%) found this review helpful,True,2
76561198054183421,http://steamcommunity.com/profiles/76561198054183421,,Posted January 22.,,391730,2 of 4 people (50%) found this review helpful,True,2
76561198147922014,http://steamcommunity.com/profiles/76561198147922014,1 person found this review funny,Posted February 8.,,346110,1 of 4 people (25%) found this review helpful,False,0
RAINZFOXX,http://steamcommunity.com/id/RAINZFOXX,,"Posted January 6, 2014.","Last edited November 13, 2015.",70,6 of 8 people (75%) found this review helpful,True,2
RaiseEm,http://steamcommunity.com/id/RaiseEm,1 person found this review funny,"Posted October 21, 2015.",,375510,8 of 15 people (53%) found this review helpful,True,2
76561198051219614,http://steamcommunity.com/profiles/76561198051219614,,"Posted June 29, 2014.",,730,No ratings yet,True,1
76561198037485673,http://steamcommunity.com/profiles/76561198037485673,,"Posted June 21, 2014.",,218620,1 of 1 people (100%) found this review helpful,True,2
76561198052022995,http://steamcommunity.com/profiles/76561198052022995,,"Posted December 31, 2013.",,224260,1 of 2 people (50%) found this review helpful,True,2
76561198054462836,http://steamcommunity.com/profiles/76561198054462836,,"Posted January 12, 2014.",,730,1 of 1 people (100%) found this review helpful,True,2
76561198024434796,http://steamcommunity.com/profiles/76561198024434796,,"Posted July 6, 2014.",,291480,No ratings yet,False,2
76561198146811682,http://steamcommunity.com/profiles/76561198146811682,,"Posted July 26, 2015.",,304050,No ratings yet,True,1
76561198059818761,http://steamcommunity.com/profiles/76561198059818761,,"Posted November 21, 2015.",,22370,No ratings yet,True,1
76561198065984534,http://steamcommunity.com/profiles/76561198065984534,,Posted April 12.,,730,No ratings yet,True,2
RanbowJankins,http://steamcommunity.com/id/RanbowJankins,,"Posted December 2, 2013.",,238960,1 of 1 people (100%) found this review helpful,True,1
jokerguy350,http://steamcommunity.com/id/jokerguy350,,"Posted August 31, 2014.",,49520,1 of 1 people (100%) found this review helpful,True,2
76561198056753419,http://steamcommunity.com/profiles/76561198056753419,,"Posted February 3, 2012.",,42680,1 of 1 people (100%) found this review helpful,True,1
